formula_id,source,vocab_version,token_ids,token_names,token_len,horizon,valid,invalid_reason,reward,finite_count,coverage,finite_std,scorer_days,scorer_mean_return,scorer_median_return,scorer_hit_rate,scorer_ann_return_proxy,avg_top_k,formula
random_000289,random,phase3a-v1,4 17 3 12 5 21 9 18 14 7 11 9,volume DELAY10 close NEG amount STD10 SUB MA5 SIGN CONST_1 DIV SUB,12,10,True,,0.005363764096664095,43130,0.994305738063951,7452542.112118328,2337.0,0.005363764096664095,0.0009220867010808209,0.5147625160462131,0.1351668552359352,3.501925545571245,random_000289
random_000290,random,phase3a-v1,4 12 24 7 9,volume NEG DECAY CONST_1 SUB,5,10,True,,0.003428780976372704,43339,0.9991239597021463,7193161.018319692,2337.0,0.003428780976372704,0.005371514572520469,0.5626872058194267,0.08640528060459214,3.501925545571245,random_000290
random_000291,random,phase3a-v1,2 1 17 18 23 9,low high DELAY10 MA5 RET10 SUB,6,10,True,,0.0012507288126456877,42949,0.9901330198031215,1.4532881320257824,2337.0,0.0012507288126456877,0.0024615858479867525,0.527599486521181,0.031518366078671325,3.501925545571245,random_000291
random_000292,random,phase3a-v1,6 18 6 9,CONST_0 MA5 CONST_0 SUB,4,10,False,constant_signal,-2.0,43369,0.9998155704636097,0.0,,,,,,,
random_000293,random,phase3a-v1,2 1 8 24 14 2 16 22 24 8,low high ADD DECAY SIGN low DELAY5 RET5 DECAY ADD,10,10,True,,0.005103148923255232,43157,0.9949281877492681,0.05234242817869737,2337.0,0.005103148923255232,0.0027973305346803055,0.5318784766795036,0.12859935286603183,3.501925545571245,random_000293
random_000294,random,phase3a-v1,7 3 24 17 13 20 9 24,CONST_1 close DECAY DELAY10 ABS MA20 SUB DECAY,8,10,True,,0.0050456188766369,42768,0.985960301542292,1.4601337051557988,2337.0,0.0050456188766369,0.0009721103270952103,0.5126230209670518,0.1271495956912499,3.501925545571245,random_000294
random_000295,random,phase3a-v1,0 1 12 12 8,open high NEG NEG ADD,5,10,True,,0.0011902435019318831,43377,1.0,2.9517867185042577,2337.0,0.0011902435019318831,0.0026126429463861345,0.5305947796320069,0.029994136248683457,3.501925545571245,random_000295
random_000296,random,phase3a-v1,4 17 15 13 19 1 17 23 18 10,volume DELAY10 DELAY1 ABS MA10 high DELAY10 RET10 MA5 MUL,10,10,True,,0.004760990443598104,42939,0.9899024828826336,1112335.7617999404,2337.0,0.004760990443598104,0.0015121689334287314,0.519469405220368,0.11997695917867221,3.501925545571245,random_000296
random_000297,random,phase3a-v1,4 4 9 15,volume volume SUB DELAY1,4,10,False,constant_signal,-2.0,43358,0.9995619798510732,0.0,,,,,,,
random_000298,random,phase3a-v1,4 20 17 17 7 14 10 5 17 11,volume MA20 DELAY10 DELAY10 CONST_1 SIGN MUL amount DELAY10 DIV,10,10,True,,0.003785528382164173,42667,0.983631878645365,0.015754329730129277,2337.0,0.003785528382164173,0.002446196763245645,0.5241762943945228,0.09539531523053715,3.501925545571245,random_000298
random_000299,random,phase3a-v1,3 17 7 9,close DELAY10 CONST_1 SUB,4,10,True,,0.0012609823002180693,43205,0.9960347649676096,1.4670126351774984,2337.0,0.0012609823002180693,0.002126565921317399,0.5237483953786907,0.03177675396549535,3.501925545571245,random_000299
