step,avg_reward,std_reward,best_reward,valid_rate,invalid_rate,invalid_vm_rate,non_finite_rate,constant_rate,low_coverage_rate,avg_formula_len,entropy,loss,elapsed_seconds,avg_allowed_actions
295,0.005905164405703545,4.59586844954174e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.629086017608643,-1.6370830535888672,4443.946790987975,14.748161764705882
296,0.0058732302859425545,0.00027830025646835566,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.43376350402832,-1.879350185394287,4458.056078540976,14.817095588235293
297,0.005891075823456049,0.0001897760375868529,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.243936538696289,-1.4270776510238647,4473.084003522992,14.620404411764707
298,0.005918173585087061,3.7746944144601e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.038599014282227,-2.0016913414001465,4488.404394389014,14.6875
299,0.0059071374125778675,4.254013765603304e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.144691467285156,-2.444610118865967,4503.720252184023,14.644301470588236
300,0.005905113648623228,4.6186833060346544e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.100398540496826,-1.565906286239624,4518.196759883023,14.513786764705882
301,0.005904958583414555,3.809009285760112e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.970787525177002,-2.022019386291504,4533.272684063995,14.670036764705882
302,0.005913666915148497,3.6303739761933684e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.084987640380859,-1.1128653287887573,4548.617936181021,14.585477941176471
303,0.005855682771652937,0.0004243254370521754,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.154508590698242,-2.343139171600342,4563.943100364006,14.841911764705882
304,0.005909837782382965,4.598184386850335e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.02382230758667,-2.3736114501953125,4579.280066344014,14.844669117647058
305,0.005919569171965122,3.602400465751998e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.624666213989258,-1.698361873626709,4594.262408802984,14.606617647058824
306,0.005918292794376612,4.0219845686806366e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.7062249183654785,-1.7111546993255615,4609.572052503005,14.682904411764707
307,0.005913016386330128,3.482713509583846e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.672060966491699,-1.697106122970581,4624.883113278018,14.830882352941176
308,0.005920818541198969,3.7239173252601177e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.795847415924072,-1.9286423921585083,4639.845899340988,14.799632352941176
309,0.0059072403237223625,5.0058821216225624e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.8186469078063965,-2.381091356277466,4655.161252320977,14.932904411764707
310,0.005919062532484531,3.7430349038913846e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.613480091094971,-1.8291704654693604,4670.676125928992,14.933823529411764
311,0.005913357716053724,4.107675340492278e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.642236232757568,-1.9580281972885132,4684.821861516975,14.798713235294118
312,0.0059082163497805595,6.576331361429766e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.491655349731445,-1.6942142248153687,4700.411408492015,14.708639705882353
313,0.005918217822909355,3.3579613955225796e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.091755390167236,-1.751433253288269,4716.239868435019,14.552389705882353
314,0.0059285713359713554,2.901095649576746e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.050655841827393,-1.6326724290847778,4732.022587217973,14.569852941176471
315,0.005918659269809723,4.2672440031310543e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.056900501251221,-1.6921508312225342,4747.816009469971,14.636029411764707
316,0.005910346284508705,4.0919927414506674e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.057013988494873,-1.6172776222229004,4763.287531183974,14.512867647058824
317,0.005919775925576687,3.4024858905468136e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.917709827423096,-1.9952524900436401,4779.0913593979785,14.518382352941176
318,0.005899436771869659,0.0001639239926589653,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.819018363952637,-1.348303198814392,4794.833060203993,14.633272058823529
319,0.005922955460846424,3.588219260564074e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.689329147338867,-1.6325000524520874,4809.080496879993,14.528492647058824
320,0.005921809934079647,3.7088790122652426e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.895261287689209,-2.095755100250244,4824.6718866819865,14.670036764705882
321,0.0059025222435593605,0.00016599376976955682,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.737919807434082,-1.0073034763336182,4840.494947511994,14.649816176470589
322,0.005928794853389263,2.789960490190424e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.675095081329346,-1.5367878675460815,4856.266574691981,14.630514705882353
323,0.005919900257140398,3.745922367670573e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.639835834503174,-1.7418224811553955,4872.053329102986,14.572610294117647
324,0.005930844694375992,2.9375029043876566e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.663236141204834,-1.0522531270980835,4887.513187372009,14.689338235294118
325,0.005919985473155975,4.693127266364172e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.627654075622559,-2.2755563259124756,4903.293554570992,14.642463235294118
326,0.005925264675170183,3.686711715999991e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.407087802886963,-2.33319354057312,4918.923322732968,14.680147058823529
327,0.005932424683123827,3.0088720450294204e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.156576156616211,-1.673313021659851,4933.886654125003,14.647977941176471
328,0.005930036772042513,3.298321826150641e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.2179412841796875,-1.5703734159469604,4949.155458297988,14.590992647058824
329,0.0059294318780303,3.049645783903543e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.289823055267334,-2.0010342597961426,4964.468985327985,14.604779411764707
330,0.005927874706685543,3.761631887755357e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.126770496368408,-1.8263174295425415,4979.807313177967,14.726102941176471
331,0.005923260468989611,3.764432040043175e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.463352203369141,-2.5020322799682617,4994.805426292005,14.733455882352942
332,0.005931238643825054,2.6318706659367308e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.13740348815918,-1.3742139339447021,5010.110569815966,14.722426470588236
333,0.005923835560679436,4.048545815749094e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.193721771240234,-2.178964853286743,5025.417818474001,14.730698529411764
334,0.005920012481510639,3.9894024666864425e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.960776329040527,-2.5009868144989014,5040.102380550001,14.712316176470589
335,0.00589060690253973,0.00031939102336764336,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,5.007768630981445,-0.8081738948822021,5055.443755178014,14.822610294117647
336,0.005928444676101208,3.6715584428748116e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.695140838623047,-1.8566714525222778,5070.365804544999,14.547794117647058
337,0.005933518987149,2.542809488659259e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.80187463760376,-1.4055781364440918,5085.23471788998,14.617647058823529
338,0.005932188127189875,2.792541818052996e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.5396246910095215,-1.7738969326019287,5099.34482196602,14.46875
339,0.005924964789301157,4.0164293750422075e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.513858795166016,-2.253965377807617,5113.495300696988,14.474264705882353
340,0.005928742233663797,3.4191303711850196e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.324685096740723,-1.6985728740692139,5127.660711136996,14.482536764705882
341,0.005923697259277105,4.0249044104712084e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.4918694496154785,-2.2843496799468994,5141.9019311940065,14.542279411764707
342,0.005933532956987619,3.181597639922984e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.167769908905029,-1.4383485317230225,5156.115681118972,14.508272058823529
343,0.005927780643105507,2.9701879611820914e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.279787063598633,-2.498809337615967,5170.305805022013,14.612132352941176
344,0.0059288376942276955,3.551191548467614e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.411492347717285,-1.8024544715881348,5184.815144261986,14.596507352941176
345,0.005920516327023506,6.717193173244596e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.49404239654541,-2.7269628047943115,5199.299637046992,14.695772058823529
346,0.00592596223577857,3.058866423089057e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.547782897949219,-2.2326431274414062,5214.939587091969,14.809742647058824
347,0.0059356484562158585,2.2935408196644858e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.061568260192871,-1.6941907405853271,5230.819945576019,14.555147058823529
348,0.005940418690443039,1.475988028687425e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.99560546875,-1.0298131704330444,5246.667035656981,14.603860294117647
349,0.005933229345828295,2.8690057661151513e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.014162063598633,-1.42311429977417,5262.464581432985,14.65625
350,0.005930343177169561,3.301602919236757e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.05772066116333,-1.9620146751403809,5278.099171511014,14.685661764705882
351,0.005924541037529707,4.1062954551307485e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.040370941162109,-1.9219839572906494,5293.909914585995,14.6875
352,0.005936364643275738,2.3762240743963048e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.7084100246429443,-1.3834476470947266,5309.711777476012,14.553308823529411
353,0.0059334589168429375,2.692525231395848e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.613328218460083,-1.9343634843826294,5325.475578402984,14.453125
354,0.005925776902586222,3.612848013290204e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.7499656677246094,-2.510222911834717,5340.943751779967,14.540441176470589
355,0.005929215811192989,3.176772588631138e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.3309240341186523,-1.4881978034973145,5356.693735626992,14.397058823529411
356,0.0059296670369803905,2.7704809326678514e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.7985408306121826,-1.5857754945755005,5372.070607508009,14.520220588235293
357,0.005932767875492573,2.7122348910779692e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.349240303039551,-1.4772310256958008,5387.545842282008,14.34375
358,0.0059341005980968475,3.083398405578919e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.303304433822632,-1.7464016675949097,5403.268685949966,14.355698529411764
359,0.005934692453593016,2.5716552045196295e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.3196372985839844,-2.0287046432495117,5418.850865987013,14.415441176470589
360,0.005936824716627598,2.2664118660031818e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.4131391048431396,-1.7595505714416504,5434.282903797983,14.491727941176471
361,0.005935782101005316,2.722203134908341e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.4443087577819824,-1.5578804016113281,5450.0163891459815,14.428308823529411
362,0.005893853027373552,0.00031952818972058594,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.3436005115509033,-1.178409457206726,5465.748551933968,14.503676470588236
363,0.00593178067356348,3.019651740032714e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.4800631999969482,-1.770093321800232,5481.480243480008,14.640625
364,0.005935805384069681,2.4384424250456505e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.572507858276367,-1.324040412902832,5496.523313076992,14.692095588235293
365,0.005932074040174484,3.116966399829835e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.6037092208862305,-1.2348792552947998,5512.229432208987,14.834558823529411
366,0.005931450519710779,3.117203596048057e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.6329078674316406,-1.747121810913086,5527.962899492006,14.78125
367,0.005923990160226822,4.417995296535082e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.593158006668091,-2.23390793800354,5543.664654274005,14.6875
368,0.005933841690421104,2.6726351279648952e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0853638648986816,-1.712041974067688,5557.9190714340075,14.482536764705882
369,0.005930812563747168,5.5740023526595905e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.213911533355713,-3.25551176071167,5572.0017101959675,14.430147058823529
370,0.0059319413267076015,3.2019717764342204e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.060239791870117,-1.63435959815979,5587.250791669008,14.378676470588236
371,0.005933637730777264,2.2988902856013738e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.084796667098999,-1.4685969352722168,5603.07274602598,14.322610294117647
372,0.0058937668800354,0.0003196627658326179,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0650346279144287,-0.8180078268051147,5618.920310529997,14.423713235294118
373,0.0059298379346728325,2.9129480026313104e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.286349296569824,-1.3210184574127197,5634.366331277008,14.407169117647058
374,0.00593325961381197,2.7887444957741536e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.3561880588531494,-0.7743866443634033,5649.030056484975,14.416360294117647
375,0.0059312693774700165,2.7361931643099524e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.223090410232544,-1.2897980213165283,5664.502122581995,14.375
376,0.0059350901283323765,2.428021798550617e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.1481471061706543,-0.91068434715271,5680.266474721022,14.494485294117647
377,0.005939216818660498,2.0320307157817297e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.1881089210510254,-0.990523099899292,5696.011091399996,14.5
378,0.005936318077147007,2.29422530537704e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.1021323204040527,-1.4776438474655151,5711.285179317987,14.425551470588236
379,0.005903158336877823,0.0002715414157137275,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.26275897026062,-3.0894784927368164,5726.225039132987,14.563419117647058
380,0.005938552785664797,1.9341654478921555e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.313805103302002,-1.0302438735961914,5740.800079884997,14.524816176470589
381,0.00593414856120944,3.1127310649026185e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.344973087310791,-1.4578256607055664,5755.010072520992,14.617647058823529
382,0.005940290633589029,1.7616159311728552e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.2114779949188232,-0.6118143200874329,5769.152846372977,14.547794117647058
383,0.005934913642704487,2.9193937734817155e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.2438552379608154,-1.6669504642486572,5783.341281344998,14.602941176470589
384,0.005931289866566658,3.521515100146644e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.3375449180603027,-1.6450093984603882,5797.555895967991,14.583639705882353
385,0.0059385523200035095,2.3947681256686337e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.1531615257263184,-1.223433494567871,5811.839877111022,14.528492647058824
386,0.005936986301094294,2.0613731976482086e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.984182357788086,-1.295771837234497,5826.106464029988,14.532169117647058
387,0.005940341390669346,1.5189337318588514e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.9526991844177246,-0.9022049903869629,5841.764321835013,14.488970588235293
388,0.0059384796768426895,2.1449064661283046e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.8800806999206543,-1.6328227519989014,5857.6620318000205,14.445772058823529
389,0.005935858003795147,2.521426540624816e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.939296007156372,-1.4505565166473389,5873.502957903023,14.444852941176471
390,0.005930331535637379,3.307513543404639e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.8623297214508057,-1.7324787378311157,5889.299003008986,14.378676470588236
391,0.005931446328759193,4.752618042402901e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.825814962387085,-1.5526995658874512,5904.873752742016,14.458639705882353
392,0.0059382678009569645,2.618569487822242e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7608578205108643,-0.854171097278595,5919.859772007971,14.401654411764707
393,0.005941726267337799,1.2831963431381155e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.9902594089508057,-0.7867642641067505,5934.351569565013,14.394301470588236
394,0.00593988923355937,1.5066382729855832e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7166433334350586,-1.0820595026016235,5950.2389127379865,14.425551470588236
395,0.005938135553151369,2.4979191948659718e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.9833037853240967,-1.2268145084381104,5965.745435249002,14.473345588235293
396,0.005898626521229744,0.000319617276545614,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.9485602378845215,-0.9391959309577942,5981.530760010006,14.545036764705882
397,0.0059370603412389755,2.2088592231739312e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.226252317428589,-1.077628493309021,5997.081598295015,14.71875
398,0.005933976732194424,3.1200739613268524e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.2836685180664062,-1.1506633758544922,6011.174527800991,14.824448529411764
399,0.005930195562541485,3.4402430173940957e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.4537291526794434,-1.122363567352295,6025.540923304972,14.909926470588236
400,0.005926946178078651,4.018578692921437e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.1508445739746094,-1.5778121948242188,6041.478863444005,14.784926470588236
401,0.0059354184195399284,2.457967093505431e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,3.206970453262329,-1.5445152521133423,6056.975089366024,14.829963235294118
402,0.0059375944547355175,2.6389216145616956e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.967607021331787,-1.1609385013580322,6071.606348812988,14.592830882352942
403,0.005933369509875774,2.9580338377854787e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.8933956623077393,-1.7144571542739868,6085.782760587987,14.554227941176471
404,0.005932327825576067,3.536636722856201e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.8080406188964844,-1.8732458353042603,6099.971477163024,14.474264705882353
405,0.005939318332821131,1.826661900850013e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.596250057220459,-1.006969928741455,6114.171084503003,14.441176470588236
406,0.005936563480645418,2.2001160687068477e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.588549852371216,-1.0419548749923706,6128.379761979973,14.305147058823529
407,0.005935708060860634,2.1563537302426994e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7375500202178955,-1.5678999423980713,6142.607269347005,14.449448529411764
408,0.005934170912951231,2.873896482924465e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.647678852081299,-1.8477330207824707,6156.834410273994,14.267463235294118
409,0.005930433049798012,2.906955523940269e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.6757686138153076,-1.2092493772506714,6171.06556522398,14.361213235294118
410,0.0059348526410758495,2.62431385635864e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.6434106826782227,-1.4105640649795532,6186.363226511981,14.420955882352942
411,0.005940997041761875,1.1777283361880109e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.5786893367767334,-0.8496689796447754,6201.800461379986,14.350183823529411
412,0.005938601680099964,1.8512786482460797e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.670743942260742,-1.201271653175354,6217.202965389995,14.387867647058824
413,0.005934296175837517,2.9172011636546813e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7085635662078857,-1.6292921304702759,6232.556956042012,14.476102941176471
414,0.0059396191500127316,1.774666816345416e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7405283451080322,-1.1281144618988037,6247.5424506790005,14.404411764705882
415,0.00593919400125742,1.6890064216568135e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.899258613586426,-1.116523265838623,6262.863825472014,14.476102941176471
416,0.005940066184848547,1.53090113599319e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.8191354274749756,-1.0292620658874512,6277.283849422005,14.512867647058824
417,0.0059381951577961445,2.277034036524128e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7704739570617676,-1.3365651369094849,6291.489961004991,14.497242647058824
418,0.005938813555985689,2.4108143406920135e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.621283769607544,-1.7098848819732666,6306.823973865015,14.439338235294118
419,0.005937705747783184,2.14673036680324e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.6317639350891113,-1.5175367593765259,6321.521748695988,14.473345588235293
420,0.00593913346529007,1.6995021724142134e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7229299545288086,-1.2120308876037598,6337.1029354879865,14.446691176470589
421,0.0059396992437541485,1.8887461919803172e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.6197848320007324,-1.732633113861084,6352.946789514972,14.40625
422,0.005939241033047438,1.8487007764633745e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.8113114833831787,-1.0819555521011353,6368.620950074983,14.486213235294118
423,0.0059385583736002445,1.9762890588026494e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7416656017303467,-1.089118480682373,6383.660484464024,14.411764705882353
424,0.005939600057899952,1.9038188838749193e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.6447951793670654,-1.0877196788787842,6399.554428851989,14.442095588235293
425,0.005938944406807423,2.080955709971022e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.689763069152832,-0.9839928150177002,6415.20636563201,14.472426470588236
426,0.005940898787230253,1.4844090401311405e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.8223042488098145,-0.7110798954963684,6430.808183929999,14.409926470588236
427,0.00591010507196188,0.00021292477322276682,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.668195962905884,-1.3120839595794678,6446.593867921969,14.446691176470589
428,0.005937176290899515,2.3142967620515265e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.8681154251098633,-1.1435962915420532,6462.3579917229945,14.490808823529411
429,0.005939068738371134,2.133547604898922e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.6904449462890625,-1.1396105289459229,6477.790556107997,14.483455882352942
430,0.005940676666796207,1.3928076441516168e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7435529232025146,-0.920746922492981,6493.527740121994,14.446691176470589
431,0.0059442403726279736,0.0,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.5861923694610596,-0.0,6509.316208944016,14.486213235294118
432,0.005941282957792282,1.2293934560148045e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7348740100860596,-0.8104926943778992,6525.084742115985,14.481617647058824
433,0.005937468260526657,2.7174204660695978e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.673752784729004,-1.0342705249786377,6540.534054244985,14.435661764705882
434,0.005940810777246952,1.8238239135826007e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.6830344200134277,-1.101293683052063,6556.281508293003,14.485294117647058
435,0.005941413342952728,1.2366087503323797e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.571969509124756,-0.7908063530921936,6572.016877449991,14.464154411764707
436,0.005931029096245766,3.3536245609866455e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.6565394401550293,-2.3486695289611816,6587.758521980024,14.509191176470589
437,0.005940406583249569,1.60409454110777e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7088522911071777,-1.0555379390716553,6603.195768233971,14.476102941176471
438,0.005940360948443413,1.4494745300908107e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.7521352767944336,-1.2579439878463745,6618.960107168998,14.556985294117647
439,0.005940021947026253,1.7637557903071865e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.625916004180908,-0.898991048336029,6634.709166411019,14.543198529411764
440,0.005936963949352503,2.37483654927928e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.749021530151367,-1.104835033416748,6650.4474273420055,14.636029411764707
441,0.005937723442912102,2.3747306840959936e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.813873291015625,-1.2493102550506592,6665.8478761889855,14.649816176470589
442,0.005936355795711279,2.7407773814047687e-05,0.006878246107346835,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.732729434967041,-1.1696845293045044,6681.555964287021,14.643382352941176
