formula,horizon,validator_variant,max_holding_days,transaction_cost_bps,validator_days,validator_total_return,validator_ann_return,validator_sharpe,validator_max_drawdown,validator_trade_count,validator_sell_count,validator_avg_cash_weight,benchmark_total_return,benchmark_ann_return
phase3c_gpu_000007_0848,10,rank_only_max_holding_10,10.0,5.0,2348,0.7356234313865886,0.06096157142102543,0.36982685241196,-0.5254514564030639,1961,979,0.04123078648114926,0.874150570584729,0.06974150244931265
phase3c_gpu_000042_1001,10,no_max_holding,,5.0,2348,2.856919981192318,0.15589530623183379,0.5936965588072537,-0.3386977041316912,2181,1089,0.020839156153512794,0.874150570584729,0.06974150244931265
phase3c_gpu_000042_1001,10,rank_only_no_max_holding,,5.0,2348,3.5799806962535357,0.17740925237699612,0.650706535629044,-0.33156114361590816,2081,1039,0.011777446200507117,0.874150570584729,0.06974150244931265
phase3c_gpu_000042_1001,10,max_holding_10,10.0,5.0,2348,2.6623666512111446,0.14949200106633875,0.5798477156896601,-0.33210892840200734,2565,1281,0.03661732602523103,0.874150570584729,0.06974150244931265
phase3c_gpu_000042_1001,10,rank_only_max_holding_10,10.0,5.0,2348,3.4938920577389583,0.17501382000433652,0.6484728026759188,-0.3348473637585345,2497,1247,0.028537412471486254,0.874150570584729,0.06974150244931265
phase3c_gpu_000002_0063,10,no_max_holding,,5.0,2348,2.43401778864091,0.1415770074151257,0.553458919230329,-0.39342779009480067,711,354,0.015216677222767873,0.874150570584729,0.06974150244931265
phase3c_gpu_000002_0063,10,rank_only_no_max_holding,,5.0,2348,2.43401778864091,0.1415770074151257,0.553458919230329,-0.39342779009480067,711,354,0.015216677222767873,0.874150570584729,0.06974150244931265
phase3c_gpu_000002_0063,10,max_holding_10,10.0,5.0,2348,1.829434360163357,0.11809533427747243,0.49495017300085786,-0.4061297491821414,1693,845,0.052379172860045224,0.874150570584729,0.06974150244931265
phase3c_gpu_000002_0063,10,rank_only_max_holding_10,10.0,5.0,2348,1.829434360163357,0.11809533427747243,0.49495017300085786,-0.4061297491821414,1693,845,0.052379172860045224,0.874150570584729,0.06974150244931265
phase3c_gpu_000038_0456,10,no_max_holding,,5.0,2348,1.8783128134355258,0.12015252163357326,0.5870509956618761,-0.4392868348864043,2087,1042,0.008528196773908005,0.874150570584729,0.06974150244931265
phase3c_gpu_000038_0456,10,rank_only_no_max_holding,,5.0,2348,1.8927488124165026,0.12075413605920438,0.589255030417724,-0.4392868348864042,2087,1042,0.008257690960357411,0.874150570584729,0.06974150244931265
phase3c_gpu_000038_0456,10,max_holding_10,10.0,5.0,2348,0.640290743237844,0.054548263523420015,0.34082184876442434,-0.5037746198082677,2493,1245,0.026837002985458158,0.874150570584729,0.06974150244931265
phase3c_gpu_000038_0456,10,rank_only_max_holding_10,10.0,5.0,2348,0.6486775833519385,0.05512563773410273,0.34309050452420736,-0.5037746198082684,2493,1245,0.026560913692554318,0.874150570584729,0.06974150244931265
phase3c_gpu_000016_0500,10,no_max_holding,,5.0,2348,1.7739394695479827,0.11572086080440247,0.46577021489428927,-0.3660430235717287,197,97,0.16937703702043017,0.874150570584729,0.06974150244931265
phase3c_gpu_000016_0500,10,rank_only_no_max_holding,,5.0,2348,4.017730705401734,0.18900099980203366,0.6470120569773523,-0.31637206225875036,193,95,0.03887448843393859,0.874150570584729,0.06974150244931265
phase3c_gpu_000016_0500,10,max_holding_10,10.0,5.0,2348,0.513679626260904,0.04549561188366513,0.31494125579313903,-0.3423791110471581,1233,615,0.2136572455034591,0.874150570584729,0.06974150244931265
phase3c_gpu_000016_0500,10,rank_only_max_holding_10,10.0,5.0,2348,0.28738002668563656,0.027482232813878182,0.23254604306003376,-0.41160019074815213,1421,709,0.08790547766506983,0.874150570584729,0.06974150244931265
phase3c_gpu_000029_0067,10,no_max_holding,,5.0,2348,1.4796970638553062,0.10237405648763365,0.45249617336737974,-0.3714504598601428,375,186,0.15028198041322444,0.874150570584729,0.06974150244931265
phase3c_gpu_000029_0067,10,rank_only_no_max_holding,,5.0,2348,3.310855691492076,0.16978155519253146,0.6058511938753727,-0.30167668406750503,277,137,0.028506271236934416,0.874150570584729,0.06974150244931265
phase3c_gpu_000029_0067,10,max_holding_10,10.0,5.0,2348,1.567882298962723,0.10651627501322447,0.47013111538686503,-0.3403563357124705,1407,702,0.19533540983892098,0.874150570584729,0.06974150244931265
phase3c_gpu_000029_0067,10,rank_only_max_holding_10,10.0,5.0,2348,0.582252025874221,0.050478907448126886,0.32961921556719476,-0.4095542476584977,1473,735,0.07175842452537849,0.874150570584729,0.06974150244931265
phase3c_gpu_000010_0446,10,no_max_holding,,5.0,2348,1.3157403314166647,0.0943102798307518,0.4087474052364782,-0.34213585559630033,169,83,0.17949042107517757,0.874150570584729,0.06974150244931265
phase3c_gpu_000010_0446,10,rank_only_no_max_holding,,5.0,2348,3.8094989073552643,0.18360454931456682,0.6386090016328609,-0.3541937464386373,201,99,0.02843034642222942,0.874150570584729,0.06974150244931265
phase3c_gpu_000010_0446,10,max_holding_10,10.0,5.0,2348,0.00398210222730766,0.00042662294116868615,0.10646352194093131,-0.38859932344873693,1195,596,0.2352074443893616,0.874150570584729,0.06974150244931265
phase3c_gpu_000010_0446,10,rank_only_max_holding_10,10.0,5.0,2348,0.29979183670496545,0.028540861285844654,0.23721271285664827,-0.4735496440138336,1443,720,0.08475371173884805,0.874150570584729,0.06974150244931265
