formula,horizon,date,equity,cash,cash_weight,position_count,held_symbols,drawdown,benchmark_equity,available_count
volume_confirmed_mom_10,5,2018-02-26,1.1675526384764108,1.1675526384764108,1.0,0,,-0.0710311792643471,1.0798834060442175,12
volume_confirmed_mom_10,5,2018-02-27,1.156669388103067,0.0,0.0,3,512400;159915;512010,-0.07969048928765299,1.0709012638306583,12
volume_confirmed_mom_10,5,2018-02-28,1.1596826845854677,0.0,0.0,3,512100;159915;512660,-0.07729294558167021,1.0659691345501903,12
volume_confirmed_mom_10,5,2018-03-01,1.1655374211025542,0.38914183067502545,0.3338733048201164,2,159928;512660,-0.07263459657130511,1.0746961193431648,12
volume_confirmed_mom_10,5,2018-03-02,1.1621974642443205,0.7749068478010086,0.6667600572548706,1,512660,-0.07529204916200816,1.067363530411128,12
volume_confirmed_mom_10,5,2018-03-05,1.1650929593325912,0.3890332923702306,0.33390751291904075,2,159915;512400,-0.0729882346966435,1.0698018207244597,12
volume_confirmed_mom_10,5,2018-03-06,1.1694155514700382,1.1694155514700382,1.0,0,,-0.06954894366331976,1.081300601438348,12
volume_confirmed_mom_10,5,2018-03-07,1.160565459503892,0.0,0.0,3,512010;512100;512880,-0.07659056151099253,1.0743014412303316,12
volume_confirmed_mom_10,5,2018-03-08,1.160565459503892,1.160565459503892,1.0,0,,-0.07659056151099253,1.082712945939122,12
volume_confirmed_mom_10,5,2018-03-09,1.1672739303680761,0.7737103063359279,0.6628352490421456,1,512010,-0.07125293469891747,1.0971468635187742,12
volume_confirmed_mom_10,5,2018-03-12,1.174740939730254,0.0,0.0,3,512010;159915;512100,-0.06531177311612468,1.107600136603182,12
volume_confirmed_mom_10,5,2018-03-13,1.16280161645862,0.0,0.0,3,512010;159915;512100,-0.07481135257363425,1.097079837468155,12
volume_confirmed_mom_10,5,2018-03-14,1.160603360469226,0.771512050346534,0.6647508327346352,1,512010,-0.07656040542730869,1.0889697808439869,12
volume_confirmed_mom_10,5,2018-03-15,1.1628395904508624,0.0,0.0,3,512100;512400;159915,-0.07478113838574274,1.0916404068935865,12
volume_confirmed_mom_10,5,2018-03-16,1.1558864060279612,0.38612237682919653,0.3340487221024175,2,510500;159915,-0.08031347270698508,1.0824125634816995,12
volume_confirmed_mom_10,5,2018-03-19,1.1628395904508624,0.7737355736461506,0.6653846153846154,1,159915,-0.07478113838574274,1.0879618780470606,12
volume_confirmed_mom_10,5,2018-03-20,1.175892547677006,0.38761319681695405,0.32963317743844023,2,512010;159915,-0.06439549076534345,1.0911859301405678,12
volume_confirmed_mom_10,5,2018-03-21,1.1669476277504607,0.38761319681695405,0.33215989098342036,2,512010;159915,-0.07151255893160713,1.0862569924117087,12
volume_confirmed_mom_10,5,2018-03-22,1.157592612433823,0.0,0.0,3,512010;512660;159928,-0.07895592144929331,1.07997416104899,12
volume_confirmed_mom_10,5,2018-03-23,1.1314356739678386,0.7496035457700776,0.6625242274192119,1,512010,-0.09976781418974334,1.035504275766929,12
volume_confirmed_mom_10,5,2018-03-26,1.1421612955464275,0.7496035457700776,0.6563027032109818,1,512010,-0.09123392226815874,1.044740360360674,12
volume_confirmed_mom_10,5,2018-03-27,1.1507417928092984,1.1507417928092984,1.0,0,,-0.08440680873089124,1.0632832879522804,12
volume_confirmed_mom_10,5,2018-03-28,1.1533349278143035,0.3835805976030995,0.33258387338535467,2,512010;512660,-0.08234356850666336,1.0465186037850724,12
volume_confirmed_mom_10,5,2018-03-29,1.1403184070048664,0.3835805976030995,0.33638025594149906,2,512010;512660,-0.09270022531847366,1.0589210599092689,12
volume_confirmed_mom_10,5,2018-03-30,1.1507417928092984,0.767161195206199,0.6666666666666666,1,512010,-0.08440680873089124,1.0663995991018254,12
volume_confirmed_mom_10,5,2018-04-02,1.153468110610366,0.0,0.0,3,512010;512660;159915,-0.08223760098029831,1.0676866788783486,12
volume_confirmed_mom_10,5,2018-04-03,1.138431696261403,0.0,0.0,3,512010;512660;159915,-0.09420139571256547,1.0579300720447404,12
volume_confirmed_mom_10,5,2018-04-04,1.1447164412197293,0.7559200631121374,0.6603557316838066,1,512660,-0.08920090843673745,1.055120644477121,12
volume_confirmed_mom_10,5,2018-04-09,1.1537582174547896,0.7559200631121374,0.6551806536899126,1,512660,-0.08200677608703844,1.0587906874863353,12
volume_confirmed_mom_10,5,2018-04-10,1.1447164412197293,0.7559200631121374,0.6603557316838066,1,512660,-0.08920090843673745,1.0717817642910554,12
volume_confirmed_mom_10,5,2018-04-11,1.1435705789162058,0.381572147073243,0.3336673346693386,2,512880;510300,-0.09011261923910319,1.076028400127524,12
volume_confirmed_mom_10,5,2018-04-12,1.1289574166203464,0.0,0.0,3,510050;512800;512660,-0.10173965145832553,1.065119658187364,12
volume_confirmed_mom_10,5,2018-04-13,1.1365931396572113,0.7554029466851427,0.664620364427826,1,512660,-0.09566425203626872,1.0586248339568822,12
volume_confirmed_mom_10,5,2018-04-16,1.1365931396572113,0.7554029466851427,0.664620364427826,1,512660,-0.09566425203626872,1.0476577729375554,12
volume_confirmed_mom_10,5,2018-04-17,1.1365931396572113,1.1365931396572113,1.0,0,,-0.09566425203626872,1.0304571573387757,12
volume_confirmed_mom_10,5,2018-04-18,1.1365931396572113,1.1365931396572113,1.0,0,,-0.09566425203626872,1.0401401874194132,12
volume_confirmed_mom_10,5,2018-04-19,1.1365931396572113,1.1365931396572113,1.0,0,,-0.09566425203626872,1.0532711676803541,12
volume_confirmed_mom_10,5,2018-04-20,1.1365931396572113,0.7577287597714741,0.6666666666666666,1,512660,-0.09566425203626872,1.0353525055449087,12
volume_confirmed_mom_10,5,2018-04-23,1.1195655270780769,0.7577287597714741,0.6768060836501901,1,512660,-0.10921235312935851,1.028292239433281,12
volume_confirmed_mom_10,5,2018-04-24,1.1195655270780769,1.1195655270780769,1.0,0,,-0.10921235312935851,1.0528099852533002,12
volume_confirmed_mom_10,5,2018-04-25,1.1195655270780769,1.1195655270780769,1.0,0,,-0.10921235312935851,1.0498817643270617,12
volume_confirmed_mom_10,5,2018-04-26,1.1195655270780769,1.1195655270780769,1.0,0,,-0.10921235312935851,1.0318701300228934,12
volume_confirmed_mom_10,5,2018-04-27,1.1195655270780769,1.1195655270780769,1.0,0,,-0.10921235312935851,1.0348518423095123,12
volume_confirmed_mom_10,5,2018-05-02,1.1195655270780769,1.1195655270780769,1.0,0,,-0.10921235312935851,1.0345448085741449,12
volume_confirmed_mom_10,5,2018-05-03,1.1195655270780769,1.1195655270780769,1.0,0,,-0.10921235312935851,1.0438260079205866,12
volume_confirmed_mom_10,5,2018-05-04,1.1234804217000638,0.0,0.0,3,512880;159915;512010,-0.10609744856707914,1.041159115958394,12
volume_confirmed_mom_10,5,2018-05-07,1.1256501223339361,1.1256501223339361,1.0,0,,-0.10437111591810488,1.061036287791838,12
volume_confirmed_mom_10,5,2018-05-08,1.133122156036182,1.1102230246251565e-16,9.797911184694069e-17,3,512010;159928;510300,-0.09842595669519372,1.068592832118048,12
volume_confirmed_mom_10,5,2018-05-09,1.1319568867584033,1.1102230246251565e-16,9.807997438882268e-17,3,512010;159928;510300,-0.09935310874910885,1.0669547740680392,12
volume_confirmed_mom_10,5,2018-05-10,1.149346898102943,0.3791009383705734,0.32984031104647277,2,512010;512880,-0.08551666335132557,1.0741348600523706,12
volume_confirmed_mom_10,5,2018-05-11,1.1288768054762395,0.0,0.0,3,512010;512880;159928,-0.10180379009928386,1.0669430531141366,12
volume_confirmed_mom_10,5,2018-05-14,1.1412477371458658,0.0016270426539510274,0.0014256699934582836,3,512010;512400;159928,-0.09196079936309676,1.0691763468876552,12
volume_confirmed_mom_10,5,2018-05-15,1.146166269658385,0.0015784133608314765,0.0013771242468179794,3,510300;512400;159928,-0.0880473455304136,1.0766214445803675,12
volume_confirmed_mom_10,5,2018-05-16,1.1522876048135577,0.0,0.0,3,510300;512010;159928,-0.08317687604318846,1.0699210421205736,12
volume_confirmed_mom_10,5,2018-05-17,1.1432561116672857,0.0,0.0,3,510050;512010;159928,-0.0903628266042894,1.0644160394862696,12
volume_confirmed_mom_10,5,2018-05-18,1.1499937975143957,0.3757233770325643,0.3267177421692668,2,512400;512010,-0.08500195475182648,1.0729106726209727,12
volume_confirmed_mom_10,5,2018-05-21,1.1553861604898565,0.0,0.0,3,512100;512010;510300,-0.08071149545328093,1.0801687592358336,12
volume_confirmed_mom_10,5,2018-05-22,1.1568171501653326,0.0,0.0,3,510880;512010;510300,-0.07957292169865637,1.0804269944269138,12
volume_confirmed_mom_10,5,2018-05-23,1.1446928669852348,0.7691612149703158,0.6719367588932805,1,512400,-0.08921966538875525,1.0651034193662938,12
volume_confirmed_mom_10,5,2018-05-24,1.1355313433757943,0.0,0.0,3,510880;512010;159928,-0.09650907530753183,1.0587024943509906,12
volume_confirmed_mom_10,5,2018-05-25,1.1355313433757943,1.1355313433757943,1.0,0,,-0.09650907530753183,1.055349980074281,12
volume_confirmed_mom_10,5,2018-05-28,1.146345927598421,0.7570208955838629,0.660377358490566,1,512010,-0.08790439983427023,1.055444307653844,12
volume_confirmed_mom_10,5,2018-05-29,1.1214784938209688,0.37490558638438926,0.3342958321983111,2,512010;159928,-0.10769029202419944,1.0429855461725503,12
volume_confirmed_mom_10,5,2018-05-30,1.1115803997867002,0.7456869669211666,0.670834936514044,1,512010,-0.1155657577115915,1.0197195810855164,12
volume_confirmed_mom_10,5,2018-05-31,1.1306081626077644,0.742255220326981,0.6565096952908587,1,159928,-0.10042622754686326,1.0390634619430046,12
volume_confirmed_mom_10,5,2018-06-01,1.1168760796611112,0.36642979231331974,0.32808455565142364,2,512010;159928,-0.11135222478313633,1.0286900638904968,12
volume_confirmed_mom_10,5,2018-06-04,1.1233807505305786,0.7350278082497952,0.6542998069912073,1,159928,-0.10617675240805946,1.0318533607324558,12
volume_confirmed_mom_10,5,2018-06-05,1.1233807505305786,0.7350278082497952,0.6542998069912073,1,159928,-0.10617675240805946,1.044692285522508,12
volume_confirmed_mom_10,5,2018-06-06,1.1236064870853553,0.36056755807293567,0.3209019903473955,2,512010;159928,-0.1059971440425117,1.0437964875156898,12
volume_confirmed_mom_10,5,2018-06-07,1.1236064870853553,1.1236064870853553,1.0,0,,-0.1059971440425117,1.040695244323554,12
volume_confirmed_mom_10,5,2018-06-08,1.1236064870853553,1.1236064870853553,1.0,0,,-0.1059971440425117,1.0240987813248585,12
volume_confirmed_mom_10,5,2018-06-11,1.122045922519959,0.7490709913902369,0.6675938803894298,1,159928,-0.10723881467578589,1.018540246700492,12
volume_confirmed_mom_10,5,2018-06-12,1.122045922519959,1.122045922519959,1.0,0,,-0.10723881467578589,1.0302080533186633,12
volume_confirmed_mom_10,5,2018-06-13,1.1153896469120768,0.0,0.0,3,159928;510300;510050,-0.11253491208344968,1.0169141303867397,12
volume_confirmed_mom_10,5,2018-06-14,1.1095432973177144,0.7400891520977277,0.6670214257405455,1,159928,-0.11718658799878179,1.0119048051231554,12
volume_confirmed_mom_10,5,2018-06-15,1.1080229098888255,0.7386819399258837,0.6666666666666667,1,510050,-0.1183962915019312,1.002817882074469,12
volume_confirmed_mom_10,5,2018-06-19,1.104783076818975,1.104783076818975,1.0,0,,-0.1209740801232706,0.9529215153670326,12
volume_confirmed_mom_10,5,2018-06-20,1.104783076818975,1.104783076818975,1.0,0,,-0.1209740801232706,0.9637068536964706,12
volume_confirmed_mom_10,5,2018-06-21,1.104783076818975,1.104783076818975,1.0,0,,-0.1209740801232706,0.9443309220785071,12
volume_confirmed_mom_10,5,2018-06-22,1.104783076818975,1.104783076818975,1.0,0,,-0.1209740801232706,0.9547995660175502,12
volume_confirmed_mom_10,5,2018-06-25,1.104783076818975,1.104783076818975,1.0,0,,-0.1209740801232706,0.9470363069214901,12
volume_confirmed_mom_10,5,2018-06-26,1.104783076818975,1.104783076818975,1.0,0,,-0.1209740801232706,0.9453304487561301,12
volume_confirmed_mom_10,5,2018-06-27,1.104783076818975,1.104783076818975,1.0,0,,-0.1209740801232706,0.9314619738492975,12
volume_confirmed_mom_10,5,2018-06-28,1.104783076818975,1.104783076818975,1.0,0,,-0.1209740801232706,0.92088380171457,12
volume_confirmed_mom_10,5,2018-06-29,1.104783076818975,1.104783076818975,1.0,0,,-0.1209740801232706,0.9498520569950951,12
volume_confirmed_mom_10,5,2018-07-02,1.104783076818975,1.104783076818975,1.0,0,,-0.1209740801232706,0.927099440079875,12
volume_confirmed_mom_10,5,2018-07-03,1.104783076818975,1.104783076818975,1.0,0,,-0.1209740801232706,0.9328252133079803,12
volume_confirmed_mom_10,5,2018-07-04,1.0956887180399097,0.0,0.0,3,512660;159915;510500,-0.12821005002468755,0.9208648962608404,12
volume_confirmed_mom_10,5,2018-07-05,1.0932499033007952,1.0932499033007952,1.0,0,,-0.13015050459395172,0.9049689407729414,12
volume_confirmed_mom_10,5,2018-07-06,1.0932499033007952,1.0932499033007952,1.0,0,,-0.13015050459395172,0.9136206518556418,12
volume_confirmed_mom_10,5,2018-07-09,1.1036618071417552,0.7288332688671968,0.660377358490566,1,512660,-0.12186622368532263,0.9400716778881193,12
volume_confirmed_mom_10,5,2018-07-10,1.1060981466718693,0.3609459998199451,0.3263236638683401,2,512660;159915,-0.11992773852789518,0.9448451793311087,12
volume_confirmed_mom_10,5,2018-07-11,1.0883772242405667,0.7239605898069683,0.6651743289759888,1,512660,-0.13402747490880673,0.9260136597967485,12
volume_confirmed_mom_10,5,2018-07-12,1.1184278793623326,0.0,0.0,3,512660;512010;159915,-0.11011752795581153,0.9514070291038467,12
volume_confirmed_mom_10,5,2018-07-13,1.1207409410808202,0.0,0.0,3,512660;512010;159915,-0.10827712937668077,0.9554847961409668,12
volume_confirmed_mom_10,5,2018-07-16,1.1210061761822345,0.36995677649900327,0.33002206799515604,2,159928;512010,-0.10806609380427179,0.9526539652041753,12
volume_confirmed_mom_10,5,2018-07-17,1.108908842719698,0.36995677649900327,0.33362235221395764,2,159928;512010,-0.11769139482316504,0.9477909124303957,12
volume_confirmed_mom_10,5,2018-07-18,1.1072943244113707,0.36995677649900327,0.3341087986662169,2,159928;512010,-0.11897599400911707,0.9433681372108201,12
volume_confirmed_mom_10,5,2018-07-19,1.108908842719698,0.3696362809065659,0.33333333333333326,2,510050;512800,-0.11769139482316504,0.9366562034505613,12
volume_confirmed_mom_10,5,2018-07-20,1.1160346496235878,0.3696362809065659,0.33120502220180664,2,159928;512010,-0.11202171260229765,0.9554106963482532,12
volume_confirmed_mom_10,5,2018-07-23,1.1116521786874238,0.009996635584593405,0.008992592985691683,3,512800;512010;510050,-0.11550864648717085,0.9645174959806658,12
volume_confirmed_mom_10,5,2018-07-24,1.1234963653506513,0.0,0.0,3,512800;512880;510050,-0.10608476292551017,0.9784838777200942,12
volume_confirmed_mom_10,5,2018-07-25,1.1187017576762053,0.0,0.0,3,512800;512880;510050,-0.10989961537022097,0.9775741853872459,12
volume_confirmed_mom_10,5,2018-07-26,1.1103156407512398,0.00588722995122426,0.005302302998488753,3,510300;512880;512400,-0.11657206926532127,0.9691531691923609,12
volume_confirmed_mom_10,5,2018-07-27,1.1090736804171883,1.1090736804171883,1.0,0,,-0.11756024092362849,0.9635155901964544,12
volume_confirmed_mom_10,5,2018-07-30,1.1090736804171883,1.1090736804171883,1.0,0,,-0.11756024092362849,0.9553285669581345,12
volume_confirmed_mom_10,5,2018-07-31,1.1107617682108217,0.0,0.0,3,512800;510050;512660,-0.11621710582609979,0.9560158633511674,12
volume_confirmed_mom_10,5,2018-08-01,1.1124498560044551,1.1124498560044551,1.0,0,,-0.1148739707285712,0.9383590006417675,12
volume_confirmed_mom_10,5,2018-08-02,1.0906129570256669,1.1102230246251565e-16,1.0179807762902161e-16,3,510050;510880;512800,-0.13224860346403422,0.9145602818239915,12
volume_confirmed_mom_10,5,2018-08-03,1.0810531512729997,1.1102230246251565e-16,1.0269828299541125e-16,3,510050;510880;512800,-0.13985490846806892,0.9035385519584397,12
volume_confirmed_mom_10,5,2018-08-06,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.8854766539120874,12
volume_confirmed_mom_10,5,2018-08-07,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.9086155982102296,12
volume_confirmed_mom_10,5,2018-08-08,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.8920500868307307,12
volume_confirmed_mom_10,5,2018-08-09,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.9159375018768792,12
volume_confirmed_mom_10,5,2018-08-10,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.9190157823552145,12
volume_confirmed_mom_10,5,2018-08-13,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.919766972602907,12
volume_confirmed_mom_10,5,2018-08-14,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.9159660634123542,12
volume_confirmed_mom_10,5,2018-08-15,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.8928106529382192,12
volume_confirmed_mom_10,5,2018-08-16,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.8879551874602841,12
volume_confirmed_mom_10,5,2018-08-17,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.8720065383629564,12
volume_confirmed_mom_10,5,2018-08-20,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.8800790689054803,12
volume_confirmed_mom_10,5,2018-08-21,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.8971690779160694,12
volume_confirmed_mom_10,5,2018-08-22,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.8909248210924046,12
volume_confirmed_mom_10,5,2018-08-23,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.8949666591466089,12
volume_confirmed_mom_10,5,2018-08-24,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.895111635597764,12
volume_confirmed_mom_10,5,2018-08-27,1.0832216695108252,1.0832216695108252,1.0,0,,-0.1381295165981441,0.9204288921535783,12
volume_confirmed_mom_10,5,2018-08-28,1.079822641499988,1.1102230246251565e-16,1.0281531262235242e-16,3,512800;510300;510880,-0.1408339694329176,0.9187421560297718,12
volume_confirmed_mom_10,5,2018-08-29,1.079822641499988,0.7198817609999921,0.6666666666666667,1,512660,-0.1408339694329176,0.9141404598500114,12
volume_confirmed_mom_10,5,2018-08-30,1.0738381485830244,0.3599408804999961,0.3351909978006961,2,512800;510880,-0.14559555974119476,0.9020273067230412,12
volume_confirmed_mom_10,5,2018-08-31,1.0716828139692518,0.3599408804999961,0.33586512334453034,2,512800;510880,-0.14731046199781572,0.8946186120921108,12
volume_confirmed_mom_10,5,2018-09-03,1.0776673068862157,0.35978037685854497,0.3338510638297873,2,510050;512800,-0.14254887168953856,0.8965142831637393,12
volume_confirmed_mom_10,5,2018-09-04,1.0916038360861855,0.35922243562873857,0.32907765963583224,2,510500;512660,-0.13146020581753248,0.9058417951417964,12
volume_confirmed_mom_10,5,2018-09-05,1.0786420156436447,0.0,0.0,3,510050;512800;512660,-0.14177334002174913,0.8898962843352711,12
volume_confirmed_mom_10,5,2018-09-06,1.0756183011666758,0.0,0.0,3,510880;512800;512660,-0.14417917285475668,0.8847996207833628,12
volume_confirmed_mom_10,5,2018-09-07,1.0726301185637521,0.7031441847741925,0.6555327625106221,1,512660,-0.14655673458285412,0.887263800393063,12
volume_confirmed_mom_10,5,2018-09-10,1.0623666204029312,0.7031441847741925,0.6618658486347266,1,512660,-0.1547229358048584,0.8724048639671448,12
volume_confirmed_mom_10,5,2018-09-11,1.0623666204029312,1.0623666204029312,1.0,0,,-0.1547229358048584,0.8708847562404621,12
volume_confirmed_mom_10,5,2018-09-12,1.0623666204029312,1.0623666204029312,1.0,0,,-0.1547229358048584,0.8674833149268913,12
volume_confirmed_mom_10,5,2018-09-13,1.0672176095371912,0.7082444136019541,0.6636363636363636,1,512660,-0.15086322318296275,0.8754980529906842,12
volume_confirmed_mom_10,5,2018-09-14,1.0526646421344112,0.7082444136019541,0.6728110599078341,1,512660,-0.16244236104864973,0.8717614426349116,12
volume_confirmed_mom_10,5,2018-09-17,1.0526646421344112,0.7082444136019541,0.6728110599078341,1,512660,-0.16244236104864973,0.8620470727165983,12
volume_confirmed_mom_10,5,2018-09-18,1.0478136530001514,1.0478136530001514,1.0,0,,-0.16630207367054528,0.8779975702945965,12
volume_confirmed_mom_10,5,2018-09-19,1.0478136530001514,1.0478136530001514,1.0,0,,-0.16630207367054528,0.8915150000551875,12
volume_confirmed_mom_10,5,2018-09-20,1.0457469594044904,0.0,0.0,3,510880;510050;510300,-0.1679464482786901,0.8877968584293078,12
volume_confirmed_mom_10,5,2018-09-21,1.075111698673924,0.34927121766671715,0.32486970246674746,2,510050;510300,-0.14458225354231136,0.9122183476790144,12
volume_confirmed_mom_10,5,2018-09-25,1.0700708942743562,0.0,0.0,3,512800;510050;510300,-0.1485929935846073,0.9063244429395617,12
volume_confirmed_mom_10,5,2018-09-26,1.09187221563753,0.0,0.0,3,159928;510050;510300,-0.1312466683485517,0.9174226792611337,12
volume_confirmed_mom_10,5,2018-09-27,1.0911280465298434,0.0,0.0,3,159928;510050;510300,-0.1318387700453948,0.9090438840998356,12
volume_confirmed_mom_10,5,2018-09-28,1.1022769628856577,0.362798902185444,0.3291358836309801,2,159928;512010,-0.12296808161711426,0.9212399738708298,12
volume_confirmed_mom_10,5,2018-10-08,1.0651402607685883,0.0,0.0,3,159928;510050;512800,-0.15251607563023573,0.8810884223787038,12
volume_confirmed_mom_10,5,2018-10-09,1.0616373268278807,0.0,0.0,3,159928;510050;512800,-0.15530320171327072,0.879421477489328,12
volume_confirmed_mom_10,5,2018-10-10,1.0675049179995368,0.35044726699189616,0.32828632550810244,2,510880;512800,-0.15063462483573886,0.87947298765844,12
volume_confirmed_mom_10,5,2018-10-11,1.0326658264122073,0.0,0.0,3,512010;510050;512800,-0.178354514081689,0.822606580373781,12
volume_confirmed_mom_10,5,2018-10-12,1.0343489787782598,1.0343489787782598,1.0,0,,-0.17701530588063463,0.8324561926362033,12
volume_confirmed_mom_10,5,2018-10-15,1.0343489787782598,1.0343489787782598,1.0,0,,-0.17701530588063463,0.8192878075489012,12
volume_confirmed_mom_10,5,2018-10-16,1.0343489787782598,1.0343489787782598,1.0,0,,-0.17701530588063463,0.8067241240954053,12
volume_confirmed_mom_10,5,2018-10-17,1.0343489787782598,1.0343489787782598,1.0,0,,-0.17701530588063463,0.8114250514140167,12
volume_confirmed_mom_10,5,2018-10-18,1.0343489787782598,1.0343489787782598,1.0,0,,-0.17701530588063463,0.7915789248156121,12
volume_confirmed_mom_10,5,2018-10-19,1.0343489787782598,1.0343489787782598,1.0,0,,-0.17701530588063463,0.8111758911399255,12
volume_confirmed_mom_10,5,2018-10-22,1.0343489787782598,1.0343489787782598,1.0,0,,-0.17701530588063463,0.8599162264541095,12
volume_confirmed_mom_10,5,2018-10-23,1.0052716692453076,0.0,0.0,3,512800;510050;512880,-0.20015080577744537,0.8370829497901124,12
volume_confirmed_mom_10,5,2018-10-24,1.0170311115536619,0.33218818039910625,0.32662538699690397,2,512800;512880,-0.19079434946558593,0.8393982585710018,12
volume_confirmed_mom_10,5,2018-10-25,1.0312002756465146,0.33218818039910625,0.32213740458015266,2,512800;512880,-0.17952058653244407,0.8367854130504312,12
volume_confirmed_mom_10,5,2018-10-26,1.0163084583758843,0.0,0.0,3,512800;159915;512880,-0.1913693319102635,0.8292564459031084,12
volume_confirmed_mom_10,5,2018-10-29,1.0072718700052279,0.3294653264614087,0.3270867938163494,2,512800;512880,-0.19855933651092705,0.8066627659068742,12
volume_confirmed_mom_10,5,2018-10-30,1.0072718700052279,1.0072718700052279,1.0,0,,-0.19855933651092705,0.8191906335337797,12
volume_confirmed_mom_10,5,2018-10-31,1.0176775711416455,0.0,0.0,3,512880;159915;512100,-0.19027999081372593,0.8315738102409429,12
volume_confirmed_mom_10,5,2018-11-01,1.0249291886447134,0.0,0.0,3,512880;159915;512100,-0.18451020679007635,0.8367647903966171,12
volume_confirmed_mom_10,5,2018-11-02,1.0657935331964405,0.004310272648507141,0.004044191031615781,3,512880;159915;512400,-0.15199629630986777,0.8698793419400862,12
volume_confirmed_mom_10,5,2018-11-05,1.0620958342636426,0.0,0.0,3,510500;159915;512400,-0.15493838808700544,0.8635095361660352,12
volume_confirmed_mom_10,5,2018-11-06,1.0568691439457831,0.0,0.0,3,510500;159915;512400,-0.15909702914602308,0.8598893259383831,12
volume_confirmed_mom_10,5,2018-11-07,1.0582737091577186,0.7085832661316898,0.6695652173913043,1,512880,-0.15797948014173946,0.8573846564155042,12
volume_confirmed_mom_10,5,2018-11-08,1.0434260228369272,0.0,0.0,3,512010;512400;512660,-0.16979311251901508,0.8511150533260337,12
volume_confirmed_mom_10,5,2018-11-09,1.029882007027417,0.0,0.0,3,512010;512400;512100,-0.18056947324139272,0.8434154368267028,12
volume_confirmed_mom_10,5,2018-11-12,1.029882007027417,1.029882007027417,1.0,0,,-0.18056947324139272,0.8562495977236522,12
volume_confirmed_mom_10,5,2018-11-13,1.066299318290051,0.0,0.0,3,512100;510500;159915,-0.15159386598983515,0.8719884481956542,12
volume_confirmed_mom_10,5,2018-11-14,1.0621089752425186,0.0,0.0,3,512100;510500;159915,-0.15492793240453984,0.8620301285605216,12
volume_confirmed_mom_10,5,2018-11-15,1.0776854880189495,0.349965014644629,0.3247376145780255,2,512100;512880,-0.14253440578463727,0.8761051335551633,12
volume_confirmed_mom_10,5,2018-11-16,1.0801873874495107,0.0,0.0,3,512100;512880;512010,-0.1405437575799957,0.8772016360198986,12
volume_confirmed_mom_10,5,2018-11-19,1.0878700007560458,0.0,0.0,3,512100;512880;510500,-0.13443104969142183,0.8853218542316631,12
volume_confirmed_mom_10,5,2018-11-20,1.0646930165401218,0.3647498774888769,0.3425868976526077,2,512880;510500,-0.15287192763194202,0.8647733388588129,12
volume_confirmed_mom_10,5,2018-11-21,1.0725976391802787,0.012828848456814423,0.011960541388678362,3,512100;512880;510500,-0.14658257695909416,0.8674191373213855,12
volume_confirmed_mom_10,5,2018-11-22,1.0733202000034545,0.3564437091532597,0.33209447576977724,2,512100;512010,-0.14600766799679565,0.8651074430566595,12
volume_confirmed_mom_10,5,2018-11-23,1.056662657138716,0.7119236899236345,0.6737473735008456,1,512100,-0.1592613213580717,0.8392849409750731,12
volume_confirmed_mom_10,5,2018-11-26,1.056662657138716,0.7119236899236345,0.6737473735008456,1,512100,-0.1592613213580717,0.8374627081047954,12
volume_confirmed_mom_10,5,2018-11-27,1.056662657138716,1.056662657138716,1.0,0,,-0.1592613213580717,0.8390758793160037,12
volume_confirmed_mom_10,5,2018-11-28,1.056662657138716,1.056662657138716,1.0,0,,-0.1592613213580717,0.851147839040383,12
volume_confirmed_mom_10,5,2018-11-29,1.043287180466074,0.7044417714258107,0.6752136752136753,1,512880,-0.169903583113033,0.8394361567163142,12
volume_confirmed_mom_10,5,2018-11-30,1.043287180466074,1.043287180466074,1.0,0,,-0.169903583113033,0.8474189381440762,12
volume_confirmed_mom_10,5,2018-12-03,1.0470065643536535,0.6955247869773826,0.6642984014209592,1,159928,-0.16694423759828447,0.8741463138244667,12
volume_confirmed_mom_10,5,2018-12-04,1.051388731533569,0.3471424961740947,0.3301752109020117,2,159928;512010,-0.16345754539851787,0.8776498489544226,12
volume_confirmed_mom_10,5,2018-12-05,1.0554395070673166,0.3471424961740947,0.3289079988474922,2,159928;512010,-0.16023452654126025,0.8749489778420712,12
volume_confirmed_mom_10,5,2018-12-06,1.0243819343596263,0.0,0.0,3,159928;512010;159915,-0.18494563226992733,0.8572207301186635,12
