formula,horizon,validator_variant,max_holding_days,transaction_cost_bps,date,equity,cash,cash_weight,position_count,held_symbols,drawdown,benchmark_equity,available_count
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-05,1.0047133570149989,-5.551115123125783e-17,-5.5250734792838163e-17,3,512100;159915;512880,-0.13427007416030157,1.035608768057869,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-06,1.0213427650343212,0.0016170495824092135,0.001583258468918487,3,512400;159915;159928,-0.11994103586215632,1.0525871188940452,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-07,1.0308886256443794,-5.551115123125783e-17,-5.3847864696886507e-17,3,512400;159915;512100,-0.11171566776057706,1.051558224002248,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-08,0.9867531557750127,-5.551115123125783e-17,-5.625637060938349e-17,3,512400;159915;512100,-0.1497458151554789,1.0079346419974893,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-11,1.025905801246173,0.002068953537922691,0.002016709073493417,3,510500;159915;512100,-0.11600921095537209,1.0348408763698766,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-12,1.0504521934551714,0.002068953537922691,0.0019695837191004775,3,510500;159915;512100,-0.09485835617838012,1.0486634095385408,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-13,1.0146191647645502,0.002068953537922691,0.002039142970853312,3,510500;159915;512100,-0.12573455092024044,1.0328464330112321,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-14,0.9822264785478589,0.002068953537922691,0.002106391533021456,3,510500;159915;512100,-0.15364631066775825,1.0145430470857852,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-15,0.996953622490283,0.0020705038604625914,0.002076830670709331,3,159928;159915;512100,-0.14095639354454537,1.0266674213346794,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-18,1.03094945479061,0.3321265581786513,0.3221560054523794,2,159928;159915,-0.11166325319687354,1.0616385951774832,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-19,1.0169041708330158,0.0,0.0,3,159928;512010;512400,-0.12376563299913979,1.0563602715787632,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-20,1.011925150007357,0.0005709305474077553,0.000564202349752454,3,159928;512010;512660,-0.1280558987750009,1.0544322645693665,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-21,1.008720677480749,0.6502250472846058,0.6446036666052334,1,159928,-0.13081709204813297,1.059511870583792,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-22,1.0026182123111649,0.6683564312439321,0.6666111018503084,1,512100,-0.13607539451004047,1.0603115030868118,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-25,0.9972308525116202,0.9972308525116202,1.0,0,,-0.1407175131473285,1.041160626199497,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-26,0.9715977562683532,-5.551115123125783e-17,-5.713388166360253e-17,3,512660;159928;510050,-0.16280474664012867,1.0208723249918512,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-27,0.9848606002203275,0.64561038825227,0.6555347915307381,1,159928,-0.15137657080191813,1.0300055568742799,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-28,0.9908232718680676,0.3171593780787908,0.3200968195678613,2,512010;159928,-0.1462387240246632,1.0263235113398572,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-03-29,1.0159410836643807,0.3171593780787908,0.3121828452244829,2,512010;159928,-0.12459549494658795,1.0667435464202775,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-01,1.0406317944055214,0.0,0.0,3,510300;159928;512880,-0.10332028542577121,1.1040246655777513,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-02,1.0323935377375983,0.0,0.0,3,510300;159928;512880,-0.11041893230288546,1.102843110013672,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-03,1.0607832108721058,-5.551115123125783e-17,-5.233034484550357e-17,3,512660;159928;512880,-0.08595644313048012,1.1174048101676173,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-04,1.0731948039928885,-5.551115123125783e-17,-5.1725139764677496e-17,3,512660;159928;512880,-0.07526176338228674,1.130473183343442,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-08,1.0800900332657384,-5.551115123125783e-17,-5.139492960916918e-17,3,512400;159928;512880,-0.06932036100582473,1.1248946520079592,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-09,1.0545118232200688,0.0,0.0,3,512400;159928;512800,-0.09136030078699675,1.121092426098614,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-10,1.05462500720666,0.02789811490542915,0.026453113395558187,3,512400;512010;512800,-0.09126277370264602,1.1199407545621676,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-11,1.0284544277410237,0.0016033168064986114,0.0015589575612215115,3,159928;512010;512800,-0.11381313959733275,1.0968792198161845,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-12,1.0261144193236242,0.0014987675253598232,0.001460624173225978,3,159928;512010;510300,-0.115829451314018,1.0958635890390684,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-15,1.0290529490615443,0.3497949926891927,0.3399193336049344,2,159928;512100,-0.11329741258443904,1.0866881873625156,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-16,1.0614727919071032,0.006781786079398611,0.006389034303191194,3,159928;510300;510050,-0.08536225282324417,1.1141698508366615,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-17,1.0556595468937298,0.0,0.0,3,512800;510300;510050,-0.09037134336551378,1.113527080829612,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-18,1.0521369327951842,0.001988648920688285,0.0018901046610017714,3,512800;159928;510050,-0.09340666923333762,1.1094899205473392,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-19,1.0562409687452867,0.7102847489699184,0.672464683711018,1,512800,-0.0898703504276619,1.117128781316758,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-22,1.0356765465789763,0.35172934066073397,0.3396131174569497,2,510050;510300,-0.10759006675538108,1.0961067847376982,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-23,1.0345205864055558,0.6916925446694374,0.6686116774850511,1,510050,-0.10858612130986833,1.0891253112778254,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-24,1.035662033027275,1.035662033027275,1.0,0,,-0.10760257262678241,1.096315549676436,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-25,1.035662033027275,1.035662033027275,1.0,0,,-0.10760257262678241,1.0667793889437454,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-26,1.0393394674208807,0.6902687450126788,0.664141761811066,1,159928,-0.10443384297605374,1.055535727379613,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-29,1.0378822254896507,1.0378822254896507,1.0,0,,-0.1056895025532314,1.0407744145797813,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-04-30,1.0427782669770491,0.6917485032888522,0.6633706562510063,1,159928,-0.10147073746545898,1.0471261206494429,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-06,1.0250366904729524,0.6917485032888522,0.6748524318380048,1,159928,-0.11675809639617307,0.9762254618934267,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-07,1.0248700463793603,1.0248700463793603,1.0,0,,-0.11690168837470083,0.9891586220444126,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-08,1.0248700463793603,1.0248700463793603,1.0,0,,-0.11690168837470083,0.9789497470061038,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-09,1.0248700463793603,1.0248700463793603,1.0,0,,-0.11690168837470083,0.9648522294766702,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-10,1.0248700463793603,1.0248700463793603,1.0,0,,-0.11690168837470083,1.0002250868495097,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-13,1.0248700463793603,1.0248700463793603,1.0,0,,-0.11690168837470083,0.9851173231759247,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-14,1.0248700463793603,1.0248700463793603,1.0,0,,-0.11690168837470083,0.9781659654207355,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-15,1.0248700463793603,1.0248700463793603,1.0,0,,-0.11690168837470083,1.0008812053436262,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-16,1.0368135378536558,0.6830758859118435,0.6588223060106864,1,159928,-0.10661035710482647,1.0142759858963049,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-17,1.0127085780215301,0.33851060706767594,0.3342626046764652,2,159928;512400,-0.12738084347502365,0.983378479868437,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-20,1.0028532710521256,0.6660756435184825,0.6641805563636255,1,159928,-0.13587285177985864,0.9772441558982702,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-21,1.0028532710521256,0.6660756435184825,0.6641805563636255,1,159928,-0.13587285177985864,0.9931625163697411,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-22,0.9886682424076334,0.0,0.0,3,159928;512400;512100,-0.1480956451872394,0.9865732350433533,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-23,0.9751718194024805,0.6582152611963323,0.6749736283393035,1,512400,-0.1597250887551701,0.9685131142652416,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-24,0.9750133411233775,0.9750133411233775,1.0,0,,-0.1598616445079698,0.9642269402650647,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-27,0.9750133411233775,0.9750133411233775,1.0,0,,-0.1598616445079698,0.9857206453909116,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-28,0.9778746818682866,0.32473363708562886,0.3320810356447784,2,512800;512660,-0.1573961171079441,0.9871322142727111,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-29,0.9779728227818247,0.32451705772425327,0.33182625341384314,2,512800;159928,-0.15731155216690296,0.9898099152249354,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-30,0.9816165947383816,0.6507996447886364,0.6629876147948438,1,512400,-0.15417182838031096,0.9866636317441576,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-05-31,0.9814511862634068,0.9814511862634068,1.0,0,,-0.15431435566510654,0.9871272319169895,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-03,0.9814511862634068,0.9814511862634068,1.0,0,,-0.15431435566510654,0.9806117259542918,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-04,0.9759244898292843,0.6541372156445606,0.6702744141188495,1,512400,-0.15907653630164797,0.968251471531345,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-05,0.9811240358679857,0.9811240358679857,1.0,0,,-0.1545962508798847,0.9671883379562419,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-06,0.9811240358679857,0.9811240358679857,1.0,0,,-0.1545962508798847,0.9536664476293287,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-10,0.9736929297444671,0.6539191699060125,0.6715866470116251,1,512880,-0.16099940149822045,0.9628638777710234,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-11,0.991714248246321,0.0,0.0,3,510300;512800;510050,-0.14547099767914917,0.9987696088238084,12
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-12,0.9844779401391237,0.0,0.0,3,510300;159928;510050,-0.15170629696850024,0.9928655878423162,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-13,0.9891223789634891,0.6558890678952682,0.663102040601468,1,512400,-0.14770432998865368,0.9931405338246893,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-14,0.9852077632957299,0.6591390155782519,0.6690355477643533,1,512880,-0.15107743128971407,0.9794459622430562,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-17,0.9859363369321331,0.656532311826427,0.6658972666220125,1,510300,-0.15044964228321966,0.9804696888240241,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-18,0.9868268891602634,0.9868268891602634,1.0,0,,-0.14968228141453743,0.9801608524609083,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-19,0.9815226946310269,0.6577201216253155,0.6701017971597335,1,512400,-0.15425273915193438,0.9951872934609729,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-20,1.0224319589302477,0.0,0.0,3,512880;512800;510300,-0.11900251171080334,1.0217309936021022,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-21,1.02391600376614,0.0,0.0,3,512880;512800;510300,-0.11772375691298043,1.030908036189992,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-24,1.0210014792844422,0.0,0.0,3,512880;512100;159915,-0.12023511106765639,1.0309528061087847,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-25,1.0136199115670441,-5.551115123125783e-17,-5.4765253324037666e-17,3,512880;512100;159928,-0.12659557599822102,1.0201643958951199,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-26,1.0052306753520028,0.0,0.0,3,512880;512100;510050,-0.13382431720643706,1.0196936650130144,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-27,1.010875058898641,0.33505063876964,0.3314461424487821,2,512010;512800,-0.12896072928345004,1.0317954777638476,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-06-28,1.0103703986172747,-5.551115123125783e-17,-5.494138714596812e-17,3,512880;512800;510300,-0.12939557918856082,1.0258164856457874,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-01,1.0385846088859811,0.0,0.0,3,510880;159928;510300,-0.10508428085355892,1.054619120152211,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-02,1.039261257451089,0.0,0.0,3,510050;159928;510300,-0.10450123404921385,1.0541181902435552,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-03,1.0301720725602437,0.0,0.0,3,512660;159928;512010,-0.11233309903493782,1.0459390663328192,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-04,1.0217144169977785,0.0,0.0,3,512660;159928;512010,-0.11962079504469769,1.0399101794291459,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-05,1.03589314368935,0.0,0.0,3,512660;159928;512010,-0.1074034318321051,1.046129263926533,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-08,1.0262350101737487,0.35445697959721645,0.345395524498043,2,159928;512010,-0.11572554196812723,1.0165643999095328,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-09,1.0240787031760832,0.01326155445709476,0.012949741475889795,3,512660;159928;512010,-0.11758356394438796,1.0158999167175873,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-10,1.0247471849440188,1.0247471849440188,1.0,0,,-0.1170075542125183,1.0149829358361129,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-11,1.0245763937465282,0.6829939987651885,0.6666111018503084,1,512010,-0.11715471962014945,1.014770482746812,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-12,1.0244056025490376,1.0244056025490376,1.0,0,,-0.11730188502778072,1.0204630646996018,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-15,1.0244056025490376,1.0244056025490376,1.0,0,,-0.11730188502778072,1.0297678451237264,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-16,1.024234868281946,0.6827663340989335,0.6666111018503084,1,512660,-0.11744900138027614,1.0289326586025365,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-17,1.0240641340148544,1.0240641340148544,1.0,0,,-0.11759611773277157,1.0293264838862943,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-18,1.0206424594083443,0.6825387453209004,0.6687344221565709,1,512760,-0.12054446721241063,1.0171563055042978,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-19,1.0238934566591853,0.6825387453209004,0.6666111018503084,1,512760,-0.11774318504648273,1.0272555214492716,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-22,1.0173914621575035,0.6825387453209004,0.6708713122808139,1,512760,-0.12334574937833831,1.0120472869392125,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-23,1.0302253440842988,0.3421544851082176,0.3321161598993051,2,512760;512880,-0.11228719663675868,1.0198443098100347,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-24,1.037711238052289,0.3386751096256861,0.3263673912420525,2,512760;510050,-0.10583683705459246,1.0314062347681352,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-25,1.0511553403606944,-5.551115123125783e-17,-5.280965533810605e-17,3,512760;512800;510050,-0.09425247658683045,1.0392893836997232,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-26,1.0483309739740214,0.34583010894541594,0.32988637894999934,2,512760;512800,-0.096686144344312,1.0402310696022796,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-29,1.046765397830102,0.6984784857404145,0.6672731895688655,1,510300,-0.09803515210807723,1.0394914048073622,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-30,1.0443378442908113,0.698245659578501,0.6686013184293493,1,512760,-0.10012689870512237,1.0454822843951808,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-07-31,1.0417009356483202,0.6959358379992704,0.6680764259524667,1,159915,-0.1023990400154482,1.039335984209988,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-01,1.0352274362081173,0.0,0.0,3,512760;512660;510050,-0.1079770510483069,1.0321663626184387,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-02,1.0203481244626296,0.0,0.0,3,512760;512660;510300,-0.120798086385428,1.0181292649095508,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-05,1.0078659024582037,0.33544385375694896,0.3328258778660883,2,512760;159915,-0.13155362482308897,1.0039506474011137,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-06,0.9938074021654468,0.004997102585278912,0.005028240456239836,3,512760;159915;512660,-0.14366739272603135,0.9863956475991926,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-07,0.9955669813967205,0.9955669813967205,1.0,0,,-0.14215121859859126,0.9824133699940808,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-08,0.9955669813967205,0.9955669813967205,1.0,0,,-0.14215121859859126,0.9972259961353589,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-09,0.9955669813967205,0.9955669813967205,1.0,0,,-0.14215121859859126,0.9887256319099077,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-12,0.9955669813967205,0.9955669813967205,1.0,0,,-0.14215121859859126,1.007405168459719,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-13,0.9955669813967205,0.9955669813967205,1.0,0,,-0.14215121859859126,1.00202259197849,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-14,0.9955669813967205,0.9955669813967205,1.0,0,,-0.14215121859859126,1.0055300031604404,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-15,1.001341908320749,0.3315791417364905,0.3311347892075634,2,512400;512010,-0.1371751455497343,1.0090751269898788,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-16,1.0033774932973678,0.3315791417364905,0.33046300515156307,2,512400;512010,-0.13542114594522603,1.0158636841021038,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-19,1.0157249694594044,0.0,0.0,3,512400;512010;159928,-0.12478171376545877,1.046269664391138,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-20,1.0098442395839122,0.0,0.0,3,512880;512010;159928,-0.12984895389265172,1.0433904937813123,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-21,1.011610593617972,-5.551115123125783e-17,-5.4874031155333314e-17,3,159915;512010;512760,-0.1283269421305543,1.0416236718349052,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-22,1.0155150095817778,0.33334122487329637,0.32824844707177414,2,159915;512010,-0.12496262959385684,1.0445745889158644,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-23,1.0283501731683535,0.0,0.0,3,159928;512010;512660,-0.11390297248632153,1.0480899410674775,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-26,1.0166538705862906,-5.551115123125783e-17,-5.460181959396396e-17,3,510050;512010;512660,-0.12398130885586256,1.0402196306586666,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-27,1.0319366650596586,-5.551115123125783e-17,-5.379317656868854e-17,3,510050;512010;512660,-0.11081260513188618,1.0574510931705883,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-28,1.026273387313248,0.0,0.0,3,159915;512010;512660,-0.11569247359305224,1.0523503607888949,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-29,1.0268970970323126,0.33954828281874094,0.33065463306890297,2,159928;512660,-0.11515504252869813,1.052781917265957,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-08-30,1.0363675578656257,0.34083447291700086,0.3288741241755399,2,512010;512660,-0.10699464404524339,1.0533599400535285,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-02,1.0686106607992274,0.0,0.0,3,512760;512010;512660,-0.07921177551199265,1.0747015668116615,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-03,1.0778360964749236,0.0,0.0,3,512760;512010;512660,-0.0712625075067499,1.0789900252051645,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-04,1.0814768741039547,0.0,0.0,3,512760;512010;512660,-0.06812536383808776,1.0896774597653396,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-05,1.0862130835449215,0.0,0.0,3,512760;512010;512660,-0.06404432100187873,1.0991038351859874,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-06,1.0854281867146254,-5.551115123125783e-17,-5.1142168510732166e-17,3,512760;510500;510300,-0.0647206419345504,1.1063922380988316,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-09,1.112828319664687,0.0,0.0,3,512760;512010;512660,-0.04111080844201065,1.1203728795124657,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-10,1.101498150337411,0.0,0.0,3,512760;159915;512880,-0.05087365929192478,1.1164669656811712,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-11,1.099661824635577,0.0021644681353215067,0.0019683034245903753,3,512760;512660;512880,-0.05245596344122916,1.1065948942754058,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-12,1.1117237446475008,0.0,0.0,3,512760;510050;512880,-0.042062586022189485,1.1136452757256599,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-16,1.110035662172271,0.002234693399654819,0.002013172617609116,3,512760;512800;512880,-0.043517153641787876,1.1145718387265255,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-17,1.0996875828909927,0.7376094374145709,0.6707445358939612,1,510500,-0.052433768362010635,1.0905609847662787,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-18,1.0966790701675688,0.0,0.0,3,510050;512760;512880,-0.05502610923092832,1.093517873674369,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-19,1.0977008465913483,0.7289142284389291,0.6640372289976825,1,510050,-0.054145676596677905,1.103919714768629,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-20,1.1092308174197119,0.3659955052313213,0.3299543246397522,2,512760;159915,-0.04421066307219457,1.1057023692788537,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-23,1.1154831713628848,0.3630763417018705,0.32548795985713336,2,512010;512760,-0.038823206164457,1.0960395584789588,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-24,1.115811122520832,0.3556574433262352,0.3187434110915982,2,512760;510500,-0.03854062095777455,1.0994217335564984,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-25,1.0948212614889836,0.7258468082563216,0.6629820170546855,1,512760,-0.056626924586179905,1.0862733470187744,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-26,1.076105166035153,0.7258468082563216,0.6745128925741171,1,512760,-0.07275399587086229,1.066275385470021,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-27,1.0759300368562636,1.0759300368562636,1.0,0,,-0.07290489918074039,1.0699762849356844,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-09-30,1.0759300368562636,1.0759300368562636,1.0,0,,-0.07290489918074039,1.0577301123432448,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-08,1.0759300368562636,1.0759300368562636,1.0,0,,-0.07290489918074039,1.0583693293866356,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-09,1.0759300368562636,1.0759300368562636,1.0,0,,-0.07290489918074039,1.062709770321234,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-10,1.0757507151834542,0.7171073695646997,0.6666111018503084,1,512800,-0.07305941503087698,1.075477554744292,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-11,1.0788905048434776,1.0788905048434776,1.0,0,,-0.07035395695117141,1.0820394518220042,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-14,1.08307362988204,0.35933050644343906,0.33176923205357195,2,512800;510050,-0.0667494895634061,1.0969218862635755,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-15,1.0767384793757349,0.0,0.0,3,512800;510300;510880,-0.07220828966764814,1.085666997491028,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-16,1.0717757688234038,-5.551115123125783e-17,-5.1793624045259026e-17,3,512800;510300;159928,-0.07648450139354579,1.0801817441281758,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-17,1.0694249120994757,0.3531405269328307,0.33021535494207965,2,512800;510300,-0.07851016075505024,1.0782804033598656,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-18,1.072276148060437,1.072276148060437,1.0,0,,-0.0760533403298016,1.0624880048174263,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-21,1.0822683605515415,0.0,0.0,3,512800;510880;510300,-0.06744336483928048,1.0628377156825333,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-22,1.0829678548795318,0.7190438288711412,0.663956760702862,1,512800,-0.06684063255900552,1.071438116613832,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-23,1.0733608384124436,0.7195122075450682,0.6703358104710286,1,512100,-0.07511869674071714,1.0617147931402386,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-24,1.0705797757291868,0.715277078745657,0.6681212320291329,1,159928,-0.07751505105781764,1.0621010610796875,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-25,1.0670661956361283,0.7134230158997332,0.6685836537764448,1,512800,-0.08054259260701391,1.073637477005322,13
volume_confirmed_mom_10,10,max_holding_10,10,5.0,2019-10-28,1.0760343879246839,0.0017491745064764364,0.001625574912944946,3,159928;512800;512010,-0.07281498314439638,1.088164702170886,13
